Category,Title,Channel,Video Link,Channel Link,Views,Likes,Thumbnail,Duration,Description,Summary
25,주차장 차단봉 수리비 과다 논란...?,엠뉴 | MBC경남 NEWS,https://www.youtube.com/watch?v=f7aDY7rQL18,https://www.youtube.com/channel/UCEsWtfVdAK8soPcDuVqu58g,342000,2386,https://img.youtube.com/vi/f7aDY7rQL18/hqdefault.jpg,PT1M,"#통영시 #공영주차장 #차량차단봉 #파손 #수리금액 #디피랑주차장 #통영시청담당자 #관리업체 #수리비용 #85만원 #주차장 #차단봉 #mbc경남 #mbc뉴스 #mbc #shortnews #shortsvideo #엠비씨 #엠비씨뉴스 #뉴스 #news #논란

[ MBC경남 NEWS 구독하기 ]
구독하기: https://www.youtube.com/c/MBC경남News?sub_confirmation=1

[ MBC경남 NEWS 제보하기 ]
시청자 여러분들의 제보를 받습니다. 현장의 소리를 들으며
항상 정확한 정보를 신속하게 보도하겠습니다.

문자, 전화 제보 - 055.771.2580 / 055.250.5050
홈페이지 제보 - https://mbcjebo.com/?c=gn / https://mbcgn.kr/
카카오톡 채팅 제보 - http://pf.kakao.com/_tUxnZj/chat 

[ MBC경남 NEWS 웹사이트 ]
홈페이지 : http://www.mbcgn.kr
카카오톡: http://pf.kakao.com/_tUxnZj
페이스북 : http://www.facebook.com/withmbcgn 
인스타그램 : https://www.instagram.com/mbcgn_news",조 씨는 주차장 차단봉을 충격한 뒤인지를 못하고 귀가했는데 통영시청 담당자가 연락이 왔고 관리업체에서 수리 비용이 부과세를 제외하고 85만 원인데 절반만 내라고 알려왔다 
25,"[돌발영상] 지구 495바퀴 (부산엑스포 유치 불발…한덕수, ""무거운 책임감 느낀다"") / YTN",YTN 돌았저 - 돌발영상 ,https://www.youtube.com/watch?v=IWHZBD_pxyA,https://www.youtube.com/channel/UCvWUqUT10RiJ6W8XiruqAiQ,327709,4114,https://img.youtube.com/vi/IWHZBD_pxyA/hqdefault.jpg,PT3M49S,"2030 세계박람회(엑스포) 개최지가 사우디아라비아 리야드로 선정되면서 부산 엑스포 유치가 끝내 불발됐습니다.

정부와 재계가 뭉친 '코리아 원팀'은 17개월 동안 '지구 495바퀴'에 달하는 거리를 돌면서 유치 홍보전을 이어왔는데요.

후발주자라는 열세를 극복하지 못하고, 큰 표 차이로 고배를 마셨습니다.

혼신의 힘을 다한 '코리아 원팀', 마지막에는 서로에게 위로의 말을 남겼습니다.

""수고하셨습니다""

#부산엑스포 #사우디 #한덕수 #돌발영상 #YTN

▣ YTN 돌았저 채널 구독하기
(https://www.youtube.com/channel/UCvWUqUT10RiJ6W8XiruqAiQ?sub_confirmation=1 )
▣ YTN 돌았저 유튜브 커뮤니티 
(https://www.youtube.com/c/YTN%EB%8F%8C%EB%B0%9C%EC%98%81%EC%83%81/community )

▣ 돌았저 동영상은 페이스북, 카카오톡 등 SNS에 공유(소스코드 배포)될 수 있습니다. 
▣ 저작권자(c) YTN 무단전재, 재배포 및 AI 데이터 활용 금지

감사합니다.",2030 부산엑스포 팅 정부와 기업이 총력을 해 원팀으로 뛰는 모습은 전 세계에 감동을 주기에 충분했다고 생각한다 안타깝게도 문 정부의 무관심으로 인해 우리나라가 사우디에 비해 늦게 출발하게 되었다 
25,"김건희와 문재인, 유시민, 탁현민 관련 대화도 나누었다 - 최재영 목사 [유용화의 뉴스코멘터리], 231130 방송",유용화의 생활정치,https://www.youtube.com/watch?v=inxA3ErTnrk,https://www.youtube.com/channel/UCyFQ_ltNR2STsc7YNNyzUjA,68428,7782,https://img.youtube.com/vi/inxA3ErTnrk/hqdefault.jpg,PT51M55S,"#김건희 #문재인 #최재영 #유시민 #탁현민 #선물 #수수 #명품 #김영란법 #논란  #유용화의생활정치 #유용화 #뉴스코멘터리 
★유용화의 생활정치 후원계좌: 공론장 연구소 052301-04-237929 (국민은행)
★유용화의 생활정치 멤버십 회원이 되셔서 혜택을 누려보세요 # 마음회원 # 감사회원 # 짱회원 
https://www.youtube.com/channel/UCyFQ_ltNR2STsc7YNNyzUjA/join",김 씨가 양평 고속도로 종점 변경안에 대해 소명을 할 수 있는 것을 바랬지만 김 씨가 본인의 입장을 밝힌 것에 대해 회의 후 소명 자료를 보내겠다고 했다.
25,"김건희 여사 명품백 수수...함정 취재 논란-최진봉 ""김 여사 취재원 접근 쉬울까? 아니라고 생각""-""문제행동 여러번 일어났어야 취재 가능하다? 논리적으로 말 안된다"" #수읽는남자",뉴스토마토,https://www.youtube.com/watch?v=7Mn_6nIBBJ8,https://www.youtube.com/channel/UCYUGo6ZfQZCTMrK9rMDijNQ,76834,4895,https://img.youtube.com/vi/7Mn_6nIBBJ8/hqdefault.jpg,PT28M59S,"수 읽는 남자에 최진봉 성공회대 교수가 출연해 2030 엑스포 참패, 김건희 여사 명품백 수수 영상 함정취재 논란 등을 놓고 이야기 나눴습니다.
최진봉 교수는 MBC '김종배의 시선집중' 진행자 김종배 씨의 함정 취재 비판에 ""함정취재였어도 명품백 받은 게 문제""이며 ""공익 목적의 취재는 르포나 탐사보도로 봐야 한다""고 강조했습니다.
또한 2030 엑스포 유치 실패와 관련해 ""일각에서 또 전 정부 탓이라는 말이 나온다""며 ""대통령 순방 결과가 좀 나왔으면 좋겠다""고 말했습니다.

🔊 수 읽는 남자 – 최진봉 성공회대 교수
엑스포 유치 실패 일각에서 '또 전 정부 탓?'
'탐정수사' 문제…""대상 접근성 낮아 가능해""
'명품' 받은 김건희…""탐사 보도로 가치 있어""
바뀐 '포털'…""통제 위한 '꼼수', 의심할 수밖에""
'네이버'도 변할까…정부 말 따라 가능성 높아
김건희, 외모 극찬한 외신? ""미인 대회 나갔나""
김건희 의혹보도 인용은 삭제…""정부 눈치본 듯""
'연합TV' 최다액출자자 승인 서두르는 방통위 

#김건희 #최진봉 #김종배의시선집중 

💌💌 뉴스토마토 정기구독 바로가기(ARS 02-2128-3874)
 - https://zrr.kr/LTuF

🌿 통통생활 통통쌀, 생활용품 4종 구매 바로가기 (뉴스인사이다 추천)
- https://www.tongtongmall.net/

💘 더 착한 보험(생명보험, 자동차 보험)
 - 문의 전화: 1644-1236, 010-7612-3303(카톡/문자 상담예약 24시간 가능)

🥣☘ 지리산 산양산삼 100% 산삼순백
- https://url.kr/xn4m2f

영상이 마음에 드셨다면 '구독'과 '좋아요'  버튼 눌러주세요!
감사합니다.

🖥 뉴스토마토
- http://newstomato.com

🎯 뉴스포털 ｜ 뉴스통
- https://www.newstong.co.kr/

🎁 통통몰
- https://www.tongtongmall.net/main

📊 뉴스토마토 정기 여론조사
- https://www.newstomato.com/OpinionList.aspx",김 여사가 한 씨의 주장에 대해 반박을 했는데 김 씨가 한 씨에게 접근이 쉽다고 얘기는 안 했지만 취재원이 전혀 불가능하지 않다고 주장했다.
25,"""베트남, 박항서 돌아와달라!!"" 결국 박항서 싱가폴 간다",궁금해요-해외반응,https://www.youtube.com/watch?v=Gs_uNwIipPs,https://www.youtube.com/channel/UCobRJWoNV24D-f-zIKNDccg,579638,0,https://img.youtube.com/vi/Gs_uNwIipPs/hqdefault.jpg,PT8M33S,"좋아요 한번만 눌러주시면, 소원이 없겠습니다. 두번하시면 큰일납니다.
신나게 시청해주셔서 감사합니다.



#박항서베트남축구 ,#박항서베트남반응


Song: Jarico - Island (Vlog No Copyright Music)
Music promoted by Vlog No Copyright Music.",박 감독이 베트남 대표팀을 떠난 후 싱가포르 축구 국가 대표팀의 감독을 수락할 의향이 있다는 발언을 한 것에 대해 베트남 매체 더 타워 247은 베트남 축구 팬들의 비난을 받고 있다고 보도했다.
25,"11월 30일 실시간 스트리밍 | 이현종, 신지호 진행 [초대손님 |  문호철 前 MBC 보도국장]",어벤저스전략회의,https://www.youtube.com/watch?v=ax2ljOfeRVE,https://www.youtube.com/channel/UCXvQXTcC77Nav46NYc4FtDA,99101,19969,https://img.youtube.com/vi/ax2ljOfeRVE/hqdefault.jpg,PT1H2M24S,"[자율구독료 계좌]
하나 158-910018-41304 (주)어벤저스전략회의

어벤저스 전략회의 네이버 카페
https://cafe.naver.com/avengersc",문 전 MBC 보도국장은 김 씨에 대해 징역 5년을 선고하고 법정 구성을 했으며 유 씨는 무죄를 선고했다.
25,"“내 땅이야” 길 막더니, 도로 파손까지 / KBS  2023.11.23.",KBS강원,https://www.youtube.com/watch?v=fM8z90VVNNo,https://www.youtube.com/channel/UCkksiEbnXcN_5lsDK3qd7Pw,676474,4441,https://img.youtube.com/vi/fM8z90VVNNo/hqdefault.jpg,PT2M21S,"[앵커]

 두 달 전, 홍천의 한 마을에서 마을 길 통행을 두고 갈등을 벌이고 있다는 소식을 전해드렸는데요.

 문제가 해결되기는커녕,  이번엔 땅 주인이  도로 포장 일부를 아예 파내버렸습니다.

 마을주민들은 소방차마저 오지 못하게 됐다며  걱정이 이만저만이 아닙니다.

 이유진 기자의 보도입니다.

 [리포트] 

홍천의 한 마을 안길.

 위쪽으로 이어진 도로 포장이 마구 파헤쳐졌습니다.

 길이 절반 넘게 사라졌습니다.

 차들이 힘겹게 길을 오르지만, 길 폭이 하도 좁아 바퀴가 헛돕니다.

문제의 마을 안길입니다. 

커브 길의 폭이 4m 정도밖에 되지 않아 대형차량은 지날 수 없는 상태입니다.

 1년 넘게 마을 길을 두고  갈등이 이어진 결괍니다.

 땅 주인이 자신의 땅 160㎡ 가 길에 포함됐다며 통행을 막은 겁니다.

 9월엔 굴착기로 길을 막았는데, 이번엔 아예 도로 일부를 파내버렸습니다.

 [땅 주인 : ""고발을 10번을 해도 상관없고 100번을 해도 상관없다 이거야. (만약에 불나면 소방차가 못 올라가잖아요?) 그건 상관없고 나한테는 상관없고. (길을) 3.5m를 닦아놓은 걸 뭘 어떻게 해 군에서.""]

 마을 안쪽 양계장에는 사료 운반 트럭이 이틀째 못 들어와  10만 마리의 닭이 굶고 있습니다.

 계란 11만 개도 창고에 쌓여있습니다.

 [박중철/양계장 주인 : ""사료를 먹어야 하는데 오늘 사료도 못 먹고 내일 사료도 못 먹는다면 폐사가 날 거예요. 어떻게 감당을 해야 할지 모르겠어요.""]

 다른 마을 주민들도 농사용 흙 운반을 못 하고 있습니다.

 특히, 길이 다 망가져 불이 나도 소방차가 못 오게 됐다고 걱정합니다.

 [이계한/마을 주민 : ""아랫집 할머니 같은 경우에는 치매가 오셔가지고 밥을 한다고 자꾸 가스레인지를 켜놓으시고 냄비가 다 타서 구멍이 나도 모르세요. 아주 화재 위험이 항상 잠재된 곳이라고요. 그럼 여기 소방차 같은 거 못 오죠.""]

 사정이 이런데도 홍천군은 문제 해결에 손을 놓고 있습니다.

 [홍천군 관계자/음성변조 : ""행정에 한계가 있는데 마음대로 건드릴 수가 없어요. 건드리면 저희가 고발을 당할 판이에요.""]

 이에 일부 마을 주민은 땅 주인을 도로교통방해 등의 혐의로 경찰에 고발했습니다.

 KBS 뉴스 이유진입니다.

 촬영기자:홍기석",홍천의 한 마을에서 마을길 통행을 두고 갈등을 벌이고 있다는 소식을 전해드렸는데 땅 주인이 도로 포장을 파내 버려 마을 주민들은 소방차 마저 오지 못하게 됐다며 걱정이 이만저만이 아니다.
25,"""어차피 다 중국산""...쿠팡 위협하는 中 알리익스프레스/한국경제TV뉴스",한국경제TV뉴스,https://www.youtube.com/watch?v=i96BoxFZDsc,https://www.youtube.com/channel/UC7cF2ZYvGm_zgrX-xCV88mA,252106,2270,https://img.youtube.com/vi/i96BoxFZDsc/hqdefault.jpg,PT2M34S,"국내 이커머스 시장 점유율을 늘리고 있는 중국 알리익스프레스가 내년 국내에 물류센터를 가동할 것이란 관측이 나오고 있습니다. 국내 이커머스 생태계를 장악한 쿠팡의 독주 체제에 영향을 미칠 것으로 보입니다. 산업2부 유오성 기자입니다.

#알리익스프레스 #쿠팡 #이커머스
 
[기사원문보기]
https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202311280176&t=NNv

△대한민국의 경제를 보세요!
△구독과 좋아요 그리고 알람설정하세요!

#한국경제TV뉴스 #뉴스플러스 #경제 #투자 #한경 
△'한국경제TV 뉴스' 유튜브 구독
https://bit.ly/3nlLPEu",쿠팡의 독주 체제에 영향을 미칠 것으로 보이는 중국 알리익스프레스가 국내의 물류 센터를 가동할 것이라는 관측이 나오고 있다.
25,"준석이는 도덕이 없다? /국민의힘 혁신, 오는 30일 분수령 (배종찬의 시사본부｜일석이조-박원석 전 의원, 김준일 뉴스톱 수석에디터)｜KBS 231127 방송",KBS 1라디오,https://www.youtube.com/watch?v=4WRtXr0V0P4,https://www.youtube.com/channel/UCMLJc_D3jgFcS_48G7i4V0A,155719,2677,https://img.youtube.com/vi/4WRtXr0V0P4/hqdefault.jpg,PT30M45S,"#일석이조
① 준석이는 도덕이 없다?
② #국민의힘 혁신, 오는 30일 분수령
③ #대의원제 축소 나선 #민주당
④ #국정원 에서는 무슨 일이?
⑤ #부산엑스포 유치 성공할까?

- #김준일 뉴스톱 수석에디터
- #박원석 전 의원



2023년 11월 27일
[배종찬의 시사본부] 
KBS 1 Radio FM 97.3MHz 월~금 12시 20분부터 14시까지",박 전 의원은 이 전 대표가 총선을 위해 대구를 공략하는 것이 가장 효과적이라고 본다 했고 이 전 대표는 대구에서 총선 출마를 할 것이다 했다.
22,안녕 한국! 12월 01일 05:30,Örgü Şehri,https://www.youtube.com/watch?v=d7ktRkZ6Dv4,https://www.youtube.com/channel/UCVKhJ2utPBfs2nZlJLk989w,79399,2048,https://img.youtube.com/vi/d7ktRkZ6Dv4/hqdefault.jpg,PT32M7S,"안녕하세요! 이것은 전 세계의 뉴스를 알리는 채널이다.
여러분의 좋아요와 구독은 영상제작에 큰 힘이 됩니다.

의견을 댓글로 남겨주시면 저희가 확인하고 다음소식에 긍정적으로 반영하도록 하겠습니다.
항상 건강하시고 행복하시고 좋은일들만 가득하시길 바랍니다.",러시아 연방의 해체 패배가 다가올수록 러시아 시민들은 혼란에 빠지고 있으며 러시아 병사들의 통신 기록을 감청한 미국 정보부는 러시아 병사들의 실제 육성을 공개했다 러시아 병사들은 전쟁에 지쳐 있었다 러시아인들은 도망쳤다 한다 <extra_id_63> 
25,월드컵예선 중국반응│한국전 패배의 후폭풍│태극기 들고 토트넘 유니폼 입고 있으면 벌어지는 일│진짜 이길줄 알았나보네│중국어로[路],중국어로 [路],https://www.youtube.com/watch?v=N2MSgIybqFc,https://www.youtube.com/channel/UCxV6HwAqpzkAN1J2s9LolgQ,1059863,27880,https://img.youtube.com/vi/N2MSgIybqFc/hqdefault.jpg,PT10M5S,"태국과의 원정경기에서 기분 좋은 역전승으로
상큼한 출발을 시작하며 월드컵 본선진출의 꿈을 키운 중국,
그 기세를 몰아 홈에서 열린 우리와의 경기에서
적어도 무승부를 기록하며 승점 1점이라도 얻으려 했건만,
3-0으로 두들겨 맞으며 만신창이가 된 후,
현재 중국은 “또다시 월드컵 무대를 밟는 꿈이 좌절되는 것은 아닌가?” 하는
거대한 불안의 소용돌이 속에 빠져 있습니다.

​우리에게 패배한 직후 부터 중국의 매체들과 전문가들은
연일 저마다 분석과 비판의 목소리를 내며
문제점을 해결할 답을 찾기 위해 고군분투하고 있는데요.​

​하지만 한편으로 중국매체들은
여러 희망 섞인 영상들을 끊임없이 내보내며
아름다운 중국 축구팬들의 모습을 대중들에게 보여주고 있는데요. 

실제론 그렇지 않았습니다.
특히 손흥민 선수 유니폼과 태극기를 든 관중들은 그들의 타겟이 되었습니다.

​
#중국에게월드컵이란 #선수들공한증 #관중들멘붕중


채널에 가입하여 중국어로 채널의 가족이 되어주세요!
https://www.youtube.com/channel/UCxV6HwAqpzkAN1J2s9LolgQ/join

중국어로[路] SNS 계정
페이스북 : https://www.facebook.com/YoutubeCreatorFriends
인스타그램 : https://www.instagram.com/chinese_way
* SNS 팔로우하고 중국어로 채널 소식을 빠르게 받아보세요!!",중국 매체들은 중국 축구 팬들의 행태를 비판하며 경기가 끝난 후 중국 팬들이 한국을 응원한 이들에게 분노를 퍼부었다 중국 축구 수행 기자인 우전은 한국을 지지하는 것은 아니라고 했다 
27,짓다 만 아파트가 넘친다. 흉가 된 중국 부동산 (해담경제연구소 어예진 소장),언더스탠딩 : 세상의 모든 지식,https://www.youtube.com/watch?v=BUaF_-vArsA,https://www.youtube.com/channel/UCIUni4ScRp4mqPXsxy62L5w,118518,2804,https://img.youtube.com/vi/BUaF_-vArsA/hqdefault.jpg,PT36M17S,"👉언더스탠딩 문의 : gygesring@naver.com
👉3분만에 글로 읽는 ""삼프로TV 하이라이트"".   https://contents.premium.naver.com/backbriefing/news
👉중국 전문가 이철 박사의 섬뜩한 경고. “달라진 중국 달라질 중국”
 https://apps.3protv.com/3pro/home/lecture/159",중국의 부동산 붕괴 이후 정부가 내놓은 억제 정책 때문에 중국의 부동산 붕괴에 고통받는 사람들이 피해자로 분류되어 부동산 관련 관계자를 인터뷰했다.
25,11월 27일 서정욱의 뉴스라이브는 1부가 2시 서정욱 변호사 단독. 2부가 2시30분 나경원 전 의원님과 함께 대담으로 진행됩니다.,멸콩TV,https://www.youtube.com/watch?v=Nh7UziUYHyE,https://www.youtube.com/channel/UC2B0mR5Xc61GnYKDyvrXZoA,181758,28497,https://img.youtube.com/vi/Nh7UziUYHyE/hqdefault.jpg,PT1H22M27S,"11월 27일 서정욱의 뉴스라이브는 1부가 2시 서정욱 변호사 단독. 2부가 2시30분 나경원 전 의원님과 함께하는 대담으로 진행됩니다.

서정욱의 뉴스라이브 1부

1. 이해찬, 무엇을 숨기고 빼돌렸나

2. 조국일가 책장사ㅡ문재인 배불린다

3. 인요한, 이준석 패륜 부모 잘못

2부 특별대담ㅡ나경원, 대한민국과 동작을 말한다",윤 씨가 출판 기념회에서 조 씨에게 받은 돈을 불태운 것은 이 씨가 불법 선거운동을 한 것이 아닌가 하는 것이다 이 씨는 이 씨를 위해 온갖 수단을 동원해 사법 방해를 했다 이 씨는 말했다.
25,[봐뉴스 337회/최진봉] 부산엑스포 유치 실패는 사우디 왕권 강화와 금전 투표 탓??,강성범tv,https://www.youtube.com/watch?v=TDSEQOvWj20,https://www.youtube.com/channel/UCMNGwNS4yCEsCCyu2soQDrQ,104737,13212,https://img.youtube.com/vi/TDSEQOvWj20/hqdefault.jpg,PT1H12M4S,"#부산 #엑스포 #사우디 #최진봉

[봐뉴스 337회/최진봉] 부산엑스포 유치 실패는 사우디 왕권 강화와 금전 투표 탓??

00:00 방송 준비중
02:26 본 방송 시작~!

🎁강성범TV 후원계좌: 신한은행 110 - 091 - 752604 예금주 : 강성범(강성범TV)
멤버십 가입: https://www.youtube.com/channel/UCMNG...

🎁강성범TV 광고 문의:  supergol7408@hanmail.net

🎁 강성범tv 수다몰 : http://sudamall.co.kr/
 (검색창에 강성범tv 수다몰 검색)",부산이 따오길 바랬지만 1차 투표에서 1등을 못 하고 엑스포 유치를 한 나라가 없고 1차에서 죽었는데 2차에서 표를 바꿔 역전했다 하니 국민들이 정부가 무능하다는 것이 증명됐다 볼 수 있다.
25,"[충격단독] 송영길, 정유라에게 수상한 '돈봉투' 950만원 전달",가로세로연구소,https://www.youtube.com/watch?v=UyMt9IUhUz8,https://www.youtube.com/channel/UC0M-_02RJqMlGTKUjF1WhJg,138049,17999,https://img.youtube.com/vi/UyMt9IUhUz8/hqdefault.jpg,PT1H43M31S,"#민주당 #송영길 #돈봉투 #안민석 #이재명 #문재인 #최순실 #정유라 #문재인 #조국 #추미애 #특검 #박근혜 #박영수 

이준석 국민의힘 윤리위 징계요청 서명 운동 링크
https://docs.google.com/forms/d/e/1FAIpQLSetoldxhdlhkHKwEIjpSTq0EHEYWbRvsCjYjAYSQ9JiMBzIuQ/viewform?pli=1

가로세로연구소 구독 후원 방법

정기구독 후원 ARS 1877-0665

기업은행 655-026629-01-014 (예금주 : (주)가로세로연구소)

국민은행 465101-01-273030 (예금주 : (주)가로세로연구소)

농협 301-0237-9687-51 (예금주 : (주)가로세로연구소)

신한은행 140-012-467674 (예금주 : (주)가로세로연구소)

우리은행 1005-903-621647 (예금주 : (주)가로세로연구소)

하나은행 155-910040-33004 (예금주 : (주)가로세로연구소)

정기 후원 (CMS 해피나눔 자동이체) : https://www.ihappynanum.com/Nanum/B/WZ227UNDNX

투네이션 기부 : https://toon.at/donate/hoverlab

Paypal (해외거주자용) : https://paypal.me/hoverlab

venmo (해외거주자용) 링크 : https://www.paypal.com/qrcodes/venmocs/e4562f1b-3fa0-43ad-968f-10e42b8a8d6b?created=1666574392&printed=true

USA Citi Bank : Account Number (9250716923), Routing Number (254070116), SWIFT Code (CITI US 33), Account Title (Hover Lab Co.), Address (14028 Marblestone Dr., Clifton, VA, USA 20124)

CANADA Shinhan Bank : Account Number (700000149910), Institution Number (355), Transit Number (08101), SWIFT Code (SHBKCATTXXX), Account Title (Hover Lab Co.), Address (14028 Marblestone Dr., Clifton, VA, USA 20124)

홈페이지 가입 : http://www.hoverlab2018.com

카카오톡 채널 : http://pf.kakao.com/_ilWvT

제보 이메일 : jebo2022@gmail.com

이 콘텐츠는 Youtube 파트너 크리에이트로서 제작시 지켜야 할 YouTube의 커뮤니티 가이드, 서비스 약관, 저작권, Google 애드센스 프로그램 정책,  YouTube Shorts Fund, 광고주 친화적인 콘텐츠 가이드라인의 정책을 준수합니다. 

이 콘텐츠는 공신력을 가진 뉴스기사를 기반으로 읽기만 하지 않고 그 뉴스를 해설 및 비평하며 시청자의 관심을 끌고 흥미로운 요소를 제공하도록 하는데 있습니다. 또한 교육적인 목적으로 고의로 잘못된 정보를 전달하려는 의도가 없이 영상을 제작하여 시청자들에게 사실을 알리기 위한 맥락으로 제작하였습니다.  

출연자의 표현은 시청자의 관심을 끌고 흥미로운 요소를 제공하기 위하여 위에서 언급한 유튜브 정책에서 규정하고 있는 가벼운 욕설, 노골적이지 않은 폭력, 코미디 맥락에서의 성적인 표현, 뉴스전달 맥락의 사고현장, 보호 대상 집단에 대한 도발 및 비하하려는 의도없는 출연자 개인의 의견, 견해, 비판, 불법약물 사용을 조장하거나 미화하려는 의도가 없는 교육적 맥락의 발언, 논란의 소지가 있는 문제에 대하여 뉴스매체의 객관적 보도 맥락의 언급, 민감한 사건을 잠깐 언급등의 표현이 다소 포함되었거나 포함될수 있으나 유튜브 정책에서 허용된 범위로 제작하였습니다.",송 씨가 돈봉투를 전달한 것은 송 씨가 돈을 꿔 준 사람이 좌파 매체에 출연해 돈을 꺼준 사람이 민주당 지지자였기 때문이다 송 씨가 직접 녹취를 전달했다 송 씨가 직접 전달한 것이다 송 씨가 감사하다 했다
25,"(라이브뉴스) 윤석열 , 자승 입적에 분노 폭발 / 2023.11.30",신튜브 신혜식,https://www.youtube.com/watch?v=2w8YgeCA8KU,https://www.youtube.com/channel/UC5ORAsVQEmnyOB5isZBT4tA,94003,15727,https://img.youtube.com/vi/2w8YgeCA8KU/hqdefault.jpg,PT48M35S,"신튜브 회원가입 부탁드립니다
https://www.youtube.com/channel/UC5ORAsVQEmnyOB5isZBT4tA/join

해피나눔 ARS  후원   전화 1877-0725

신튜브는 뉴시스와 콘텐츠 계약을 체결하고 방송하고 있습니다.",윤 대통령이 자승스님의 입적 사건에 대해 진상을 파악하라고 지시한 것으로 알려졌으며 경찰은 자승 스님의 행정을 면밀히 확인하고 있다.
24,"윤, 국힘 O약 먹은 놈들 이용해야..김건희,비위만 살짝 맞춰주는것.문재인에 충성심 강해..충격!",뉴스썰TV,https://www.youtube.com/watch?v=LY946ifTMQg,https://www.youtube.com/channel/UCGcHBg7JrhQrNkeC2MHC1YA,131004,13427,https://img.youtube.com/vi/LY946ifTMQg/hqdefault.jpg,PT9M19S,"안녕하세요 ..뉴스썰입니다..
검찰개혁,사법개혁,언론개혁만이 살길이다.
승리하는 그날까지...늘 함께 하겠습니다.

자율적후원 계좌: 기업 078-185108-01-015  *현용
문의메일: fire1199958@gmail.com",김 씨 부부는 보수의 힘으로 탄생했지만 근본적으로 보수가 아니라고 발언하고 있으며 김 씨가 북한을 방문한 이력을 언급하며 선물을 안 받는 것이 더 어렵다고 말했다 
25,"[오연호가 묻다 예고] 현직 검사 이성윤 지검장의 충격적 예언 ""12월19일 윤석열의 아킬레스건이 끊어진다""",오마이TV,https://www.youtube.com/watch?v=J6-2A1JZm_A,https://www.youtube.com/channel/UClAfLVQYZSLrMAQQ_SXPVZw,301111,11238,https://img.youtube.com/vi/J6-2A1JZm_A/hqdefault.jpg,PT1M32S,"현직 검사인 이성윤 지검장은 2023년 11월 26일 밤 공개될 오마이TV '오연호가 묻다' 인터뷰에서 ""오는 12월19일 윤석열 대통령의 아킬레스건이 끊어진다""고 충격적 예언을 했다.

진행 : 오연호
구성 : 양지혜, 강정아
편집 : 고정미
스튜디오 제작 및 연출 : 권민구

채널에 가입하여 혜택을 누려보세요.
https://www.youtube.com/channel/UClAfLVQYZSLrMAQQ_SXPVZw/join

* 오마이TV 정기후원
전화가입: 010-3270-3828
직접가입: http://omn.kr/5gcd

* 오마이TV 일시후원
계좌후원: 농협 003-01-196121 (예금주: 오마이뉴스)
그 외 방식(신용카드, 휴대폰, 계좌이체, 가상계좌): http://omn.kr/1xec9

* 광고 문의 : ohmynewstv@gmail.com",윤 전 총장은 대통령 자격이 없는 것이고 야당에서 특검으로 이 고검장을 추천한다면 어떻겠냐는 질문에 저는 중앙 검사장 시절부터 도이지 모터 사건 수사를 지해 왔다고 답했다.
25,"[W디펜스] “즐기던 러軍, 일제히 비명” 우크라가 보낸 ‘복수 사신’ / 머니투데이방송",MTN 머니투데이방송,https://www.youtube.com/watch?v=dIl0IPdVeiY,https://www.youtube.com/channel/UClErHbdZKUnD1NyIUeQWvuQ,422067,5269,https://img.youtube.com/vi/dIl0IPdVeiY/hqdefault.jpg,PT2M52S,"머니투데이방송 구독자님들께 드리는 특별한 할인 혜택 👉🏻 https://link.tagby.io/mtnnews
--------------------------------------------------------------------
러시아군 위문 공연에 초대받지 않은 손님이 ‘복수의 칼’을 들고 찾아왔습니다. 흥겨운 공연장을 순식간에 쑥대밭으로 만든 손님은 바로 하이마스(HIMARS) 미사일이었습니다. 우크라이나군은 러시아군이 가장 두려워하는 하이마스를 동원해 가차 없는 보복 공격을 가했습니다. 

11월 19일 일요일. 우크라이나 동부 도네츠크의 쿠마초베 마을. 휴일을 맞아 러시아 여배우 폴리나 멘시크의 공연이 이 마을에서 열렸습니다. 공연이 한창이던 순간 뜻밖의 손님이 찾아왔는데요. 우크라이나가 쏜 하이마스 미사일이 이들을 덮쳤습니다. 

아나운서: 선소연
영상콘텐츠: 김수진 
기사콘텐츠: 백승기
기획: 강인형
총괄: 정미경 
제작: MTN 머니투데이방송

#러시아 #위문공연 #하이마스

*광고 및 비즈니스 문의 : shorts@mtn.co.kr",우크라이나가 쏜 하이마스 미사일이 미문 공연 현장에 떨어져 약 25명의 러시아 군인과 자원봉사자가 사망했다 
